#	Name	Symbol	Market Cap	Price	Circulating Supply	Volume (24h)	% 1h	% 24h	% 7d
930	Machinecoin Machinecoin	MAC	$691,891	$0.032278	21,435,250	Low Vol	0.00%	7.86%	-15.87%
931	Innova Innova	INN	$690,093	$0.180738	3,818,188	$2,722	-0.13%	0.18%	-4.10%
932	UnbreakableCoin UnbreakableCoin	UNB	$686,819	$0.301481	2,278,150	$29,153	-0.10%	-0.35%	-8.30%
933	Soma Soma	SCT	$677,512	$0.116442	5,818,467 *	$1,355	-0.84%	-3.52%	-20.43%
934	Embers Embers	MBRS	$676,181	$0.013524	50,000,000 *	$511	-0.22%	15.06%	4.97%
935	Dinastycoin Dinastycoin	DCY	$673,685	$0.000403	1,671,421,440	$1,116	0.00%	11.99%	34.92%
936	Jesus Coin Jesus Coin	JC	$670,450	$0.000036	18,388,557,939 *	Low Vol	-1.00%	9.79%	-18.00%
937	Masternodecoin Masternodecoin	MTNC	$657,103	$0.012371	53,116,376 *	Low Vol	-0.13%	8.07%	-9.58%
938	More Coin More Coin	MORE	$656,927	$0.328464	2,000,000 *	$1,609	-0.02%	0.65%	5.60%
939	Motocoin Motocoin	MOTO	$653,601	$0.033275	19,642,673	Low Vol	0.85%	163.65%	155.18%
940	Musiconomi Musiconomi	MCI	$649,219	$0.023446	27,689,568 *	Low Vol	0.07%	1.87%	-3.50%
941	Emphy Emphy	EPY	$641,984	$0.081234	7,902,898 *	$3,834	0.07%	13.13%	-1.96%
942	Datarius Credit Datarius Credit	DTRC	$638,234	$0.004996	127,756,071 *	$143,334	0.20%	0.25%	-17.37%
943	Linx Linx	LINX	$637,273	$0.024246	26,284,099	$1,926	-0.22%	2.06%	-1.11%
944	Zennies Zennies	ZENI	$637,166	$0.000637	1,000,812,836 *	Low Vol	0.00%	?	?
945	InPay InPay	INPAY	$634,507	$0.063451	10,000,000 *	Low Vol	-0.23%	15.39%	-1.41%
946	WhaleCoin WhaleCoin	WHL	$633,610	$0.062166	10,192,294	$78,540	-0.45%	-2.42%	135.04%
947	United Crypto Community United Crypto...	UCOM	$623,904	$0.483562	1,290,226	$631	0.45%	-3.24%	-27.31%
948	Advanced Technology Coin Advanced Tech...	ARC	$606,275	$0.024371	24,877,331	$3,845	0.37%	-2.49%	7.40%
949	MAZA MAZA	MAZA	$601,939	$0.000570	1,055,345,280	$1,573	2.88%	7.69%	6.07%
950	Unify Unify	UNIFY	$600,074	$0.033597	17,860,831 *	$1,493	-0.23%	0.84%	-0.50%
951	Onix Onix	ONX	$597,645	$0.005582	107,072,781	$4,645	-0.57%	5.49%	-9.69%
952	FundYourselfNow FundYourselfNow	FYN	$578,230	$0.623511	927,377 *	$519	0.89%	17.91%	-19.22%
953	SagaCoin SagaCoin	SAGA	$573,947	$0.140403	4,087,857	$2,648	0.17%	-8.83%	-7.67%
954	Origami Origami	ORI	$567,390	$0.134266	4,225,879 *	$1,165	0.03%	9.59%	-19.49%
955	StarCredits StarCredits	STRC	$565,251	$0.125611	4,500,000 *	$814	0.00%	-13.17%	7.56%
956	Suretly Suretly	SUR	$562,533	$2.53	221,989 *	$90,552	0.17%	2.90%	10.67%
957	Kolion Kolion	KLN	$559,937	$0.799311	700,524	$7,612	0.11%	4.96%	3.61%
958	UniCoin UniCoin	UNIC	$558,204	$0.183840	3,036,353	$1,054	-0.26%	1.86%	2.50%
959	Numus Numus	NMS	$549,401	$0.199718	2,750,877 *	Low Vol	0.55%	6.68%	-6.31%
960	Deutsche eMark Deutsche eMark	DEM	$548,355	$0.013863	39,555,553	$592	0.11%	1.13%	-21.81%
961	Bitzeny Bitzeny	ZNY	$547,069	$0.007235	75,614,500	$1,349	-0.57%	-0.32%	0.76%
962	Cryptonite Cryptonite	XCN	$542,579	$0.001285	422,166,792	Low Vol	0.09%	13.24%	4.24%
963	Bitdeal Bitdeal	BDL	$532,195	$0.003031	175,583,793	Low Vol	-0.12%	-3.70%	16.13%
964	PureVidz PureVidz	VIDZ	$525,750	$0.004197	125,279,775 *	$3,103	0.78%	72.34%	84.13%
965	Bitradio Bitradio	BRO	$524,812	$0.080360	6,530,727 *	Low Vol	0.49%	-6.77%	3.31%
966	Transcodium Transcodium	TNS	$521,526	$0.014825	35,179,544 *	$172,509	0.04%	-8.87%	-15.35%
967	Cashcoin Cashcoin	CASH	$515,988	$0.010823	47,675,905	$43,355	0.00%	-38.11%	63.95%
968	RouletteToken RouletteToken	RLT	$514,538	$0.050357	10,217,810 *	$7,050	0.20%	0.37%	10.50%
969	FlutterCoin FlutterCoin	FLT	$513,442	$0.001176	436,450,711	$559	-1.33%	5.59%	9.39%
970	Woodcoin Woodcoin	LOG	$510,539	$0.063538	8,035,193	Low Vol	0.00%	?	-7.70%
971	MCAP MCAP	MCAP	$503,929	$0.048039	10,490,000 *	$5,945	0.31%	17.28%	5.75%
972	FLiK FLiK	FLIK	$501,708	$0.008345	60,123,682 *	$760	0.00%	0.71%	?
973	NetCoin NetCoin	NET	$501,126	$0.000637	787,126,712	$807	0.00%	-0.18%	6.48%
974	Elcoin Elcoin	EL	$495,933	$0.044244	*	$598	0.91%	-14.88%	-15.44%
975	PetroDollar PetroDollar	XPD	$493,418	$0.007710	63,993,275	Low Vol	0.23%	2.62%	4.42%
976	Equal Equal	EQL	$493,010	$0.001521	324,123,576 *	$519	-2.28%	6.61%	17.25%
977	MarteXcoin MarteXcoin	MXT	$487,890	$0.160978	3,030,777	$616	0.26%	-2.71%	-20.70%
978	HoboNickels HoboNickels	HBN	$486,021	$0.007576	64,151,405	Low Vol	0.00%	12.81%	1.80%
979	Tigereum Tigereum	TIG	$483,224	$0.032415	14,907,493 *	$1,110	0.56%	7.86%	-33.86%
980	Zilbercoin Zilbercoin	ZBC	$482,861	$0.062413	*	$1,552	0.57%	-0.94%	4.20%
981	InsaneCoin InsaneCoin	INSN	$482,403	$0.022964	21,006,842	Low Vol	1.54%	-10.89%	13.54%
982	FujiCoin FujiCoin	FJC	$479,768	$0.000366	1,310,942,755	$1,460	-1.37%	10.90%	-5.16%
983	DCORP Utility DCORP Utility	DRPU	$475,202	$0.134604	3,530,373 *	$1,929	-1.76%	-17.96%	-29.56%
984	Moin Moin	MOIN	$474,810	$0.061725	7,692,345 *	$723	0.65%	4.35%	0.20%
985	VoteCoin VoteCoin	VOT	$467,514	$0.014558	32,113,425	$719	0.04%	-7.22%	83.33%
986	Wild Crypto Wild Crypto	WILD	$466,049	$0.019121	24,373,456 *	Low Vol	1.22%	4.31%	18.29%
987	Digital Money Bits Digital Money...	DMB	$462,731	$0.005412	85,499,803	$1,495	-0.74%	-5.88%	28.50%
988	BriaCoin BriaCoin	BRIA	$459,229	$0.617716	743,431 *	Low Vol	0.41%	-0.79%	34.09%
989	Oceanlab Oceanlab	OCL	$459,192	$0.009875	46,500,000 *	Low Vol	0.00%	0.83%	10.03%
990	Trollcoin Trollcoin	TROLL	$458,835	$0.000796	576,086,780	$910	0.00%	4.66%	14.81%
991	Intelligent Trading Foundation Intelligent T...	ITT	$458,452	$0.046781	9,799,899 *	Low Vol	-0.03%	-0.18%	32.24%
992	Bata Bata	BTA	$458,166	$0.091091	5,029,780	$1,711	-0.11%	3.15%	-9.60%
993	Happycoin Happycoin	HPC	$450,003	$0.030630	14,691,415	$1,454	0.27%	3.96%	-3.55%
994	SmileyCoin SmileyCoin	SMLY	$448,929	$0.000017	25,960,250,000	Low Vol	4.82%	15.96%	-50.06%
995	QubitCoin QubitCoin	Q2C	$443,752	$0.001783	248,931,641	Low Vol	0.00%	4.29%	-0.55%
996	Plancoin Plancoin	PLAN	$434,561	$0.079414	5,472,115	$181,238	-0.39%	-7.47%	-18.63%
997	ELTCOIN ELTCOIN	ELTCOIN	$434,468	$0.004827	90,000,000 *	$3,016	0.14%	13.95%	-2.16%
998	Fantasy Cash Fantasy Cash	FANS	$433,553	$0.094208	4,602,101	$941	0.74%	-9.07%	-25.24%
999	Nitro Nitro	NOX	$428,717	$0.059637	7,188,734 *	$731	0.44%	-2.24%	-36.57%
1000	Qvolta Qvolta	QVT	$425,174	$0.059218	7,179,776 *	$1,018	-1.79%	-9.11%	-18.92%
1001	Jetcoin Jetcoin	JET	$422,976	$0.061986	6,823,701 *	$26,239	-0.48%	6.34%	3.72%
1002	bitSilver bitSilver	BITSILVER	$417,179	$19.17	21,762 *	$2,999	-0.11%	-3.83%	3.65%
1003	PiplCoin PiplCoin	PIPL	$410,054	$0.004914	83,444,258 *	Low Vol	1.05%	2.18%	2.86%
1004	TokenDesk TokenDesk	TDS	$408,487	$0.039743	10,278,325 *	$155,839	0.41%	-5.18%	-46.09%
1005	GreenMed GreenMed	GRMD	$408,008	$0.035580	11,467,373 *	$1,609	-0.04%	1.33%	-1.44%
1006	BTCtalkcoin BTCtalkcoin	TALK	$407,361	$0.006239	65,290,635	$641	0.00%	3.05%	12.67%
1007	Startcoin Startcoin	START	$406,892	$0.009026	45,079,785	$1,152	0.11%	5.26%	9.87%
1008	Cream Cream	CRM	$403,212	$0.008939	45,108,749	$1,289	-0.62%	4.70%	-10.94%
1009	Phoenixcoin Phoenixcoin	PXC	$399,772	$0.005922	67,504,182	$863	0.00%
